order_id,order_date,amount,product_id
2747,2024-05-21,56.7,5
2748,2024-05-01,427.8,41
2749,2024-05-01,410.07,38
2750,2024-05-13,389.22,14
2751,2024-05-02,284.77,35
2752,2024-05-18,246.61,50
2753,2024-05-05,195.59,15
2754,2024-05-25,303.01,19
2755,2024-05-05,243.06,33
2756,2024-05-03,210.46,33
2757,2024-05-01,338.09,40
2758,2024-05-22,99.6,33
2759,2024-05-05,234.19,12
2760,2024-05-19,475.38,43
2761,2024-05-28,484.51,48
2762,2024-05-24,252.08,23
2763,2024-05-02,125.03,32
2764,2024-05-08,50.17,24
2765,2024-05-08,40.55,14
2766,2024-05-17,455.71,24
2767,2024-05-13,245.44,30
2768,2024-05-02,39.15,42
2769,2024-05-11,69.55,34
2770,2024-05-21,418.23,48
2771,2024-05-09,297.74,37
2772,2024-05-06,200.8,25
2773,2024-05-12,302.09,5
2774,2024-05-17,140.76,15
2775,2024-05-17,214.8,23
2776,2024-05-16,400.48,39
2777,2024-05-01,260.88,9
2778,2024-05-15,99.49,5
2779,2024-05-17,328.87,14
2780,2024-05-05,109.71,24
2781,2024-05-20,364.31,8
2782,2024-05-22,130.57,22
2783,2024-05-24,74.4,44
2784,2024-05-16,249.93,38
2785,2024-05-06,330.68,27
2786,2024-05-01,136.96,9
2787,2024-06-19,97.34,41
2788,2024-06-17,38.81,37
2789,2024-06-05,46.84,17
2790,2024-06-06,267.99,26
2791,2024-06-20,485.24,41
2792,2024-06-01,441.68,47
2793,2024-06-22,414.23,6
2794,2024-06-07,235.62,31
2795,2024-06-28,251.2,15
2796,2024-06-27,217.17,10
2797,2024-06-26,299.67,50
2798,2024-06-06,319.14,33
2799,2024-06-09,100.51,44
2800,2024-06-11,462.73,39
2801,2024-06-19,53.04,25
2802,2024-06-13,83.46,2
2803,2024-06-07,270.9,33
2804,2024-06-22,221.5,10
2805,2024-06-20,66.22,31
2806,2024-06-20,307.91,35
2807,2024-06-17,381.14,6
2808,2024-06-16,336.51,39
2809,2024-06-18,417.21,50
2810,2024-06-22,331.63,34
2811,2024-06-14,197.78,3
2812,2024-06-23,274.31,15
2813,2024-06-26,251.42,50
2814,2024-06-13,188.25,48
2815,2024-06-25,421.85,37
2816,2024-06-04,224.23,17
2817,2024-06-16,387.61,6
2818,2024-06-10,307.18,35
2819,2024-06-14,143.75,1
2820,2024-06-23,376.95,1
2821,2024-06-19,270.82,34
2822,2024-06-01,200.01,14
2823,2024-06-23,406.06,27
2824,2024-06-12,71.16,28
2825,2024-06-21,300.98,17
2826,2024-06-28,277.33,37
2827,2024-06-12,313.7,44
2828,2024-06-13,382.39,27
2829,2024-06-18,396.22,31
2830,2024-06-06,197.7,36
2831,2024-06-16,141.81,20
2832,2024-06-19,185.29,46
2833,2024-06-13,373.18,43
2834,2024-06-04,378.95,29
2835,2024-06-26,355.67,11
2836,2024-06-04,122.94,26
2837,2024-06-26,182.45,36
2838,2024-06-20,354.59,46
2839,2024-06-02,97.15,41
2840,2024-06-01,406.1,10
2841,2024-06-16,464.41,28
2842,2024-06-03,50.76,15
2843,2024-06-12,58.42,3
2844,2024-06-24,204.48,26
2845,2024-06-20,334.96,19
2846,2024-06-23,482.49,4
2847,2024-06-25,413.71,41
2848,2024-06-16,230.71,13
2849,2024-06-28,335.3,34
2850,2024-06-10,113.48,39
2851,2024-06-17,267.59,15
2852,2024-06-20,101.35,3
2853,2024-06-12,134.84,1
2854,2024-06-06,61.68,18
2855,2024-06-25,211.73,43
2856,2024-06-13,214.62,13
2857,2024-06-17,27.38,46
2858,2024-06-03,461.21,36
2859,2024-06-10,368.55,36
2860,2024-06-19,187.09,18
2861,2024-06-08,311.05,13
2862,2024-06-15,466.26,37
2863,2024-07-09,104.02,33
2864,2024-07-04,288.14,33
2865,2024-07-10,183.18,8
2866,2024-07-26,266.38,17
2867,2024-07-18,410.31,37
2868,2024-07-09,353.21,25
2869,2024-07-19,252.14,16
2870,2024-07-25,183.04,50
2871,2024-07-15,347.17,38
2872,2024-07-28,33.13,8
2873,2024-07-09,52.43,41
2874,2024-07-26,497.22,44
2875,2024-07-23,130.37,21
2876,2024-07-14,478.61,34
2877,2024-07-18,24.67,17
2878,2024-07-08,157.9,26
2879,2024-07-22,379.42,22
2880,2024-07-03,286.18,12
2881,2024-07-16,170.66,14
2882,2024-07-19,149.16,48
2883,2024-07-22,466.52,13
2884,2024-07-16,373.81,16
2885,2024-07-24,136.19,17
2886,2024-07-07,130.02,16
2887,2024-07-27,316.93,10
2888,2024-07-25,71.21,6
2889,2024-07-22,478.77,32
2890,2024-07-20,23.18,35
2891,2024-07-02,427.05,24
2892,2024-07-20,171.4,37
2893,2024-07-28,151.87,12
2894,2024-07-25,459.68,18
2895,2024-07-13,126.6,37
2896,2024-07-05,45.99,28
2897,2024-07-16,471.03,3
2898,2024-07-17,186.7,44
2899,2024-07-25,103.9,8
2900,2024-07-23,268.74,21
2901,2024-07-23,24.04,44
2902,2024-07-07,202.13,7
2903,2024-08-12,314.13,17
2904,2024-08-06,283.31,16
2905,2024-08-09,246.25,40
2906,2024-08-11,195.64,32
2907,2024-08-14,121.06,45
2908,2024-08-25,198.71,26
2909,2024-08-09,236.35,37
2910,2024-08-05,490.05,44
2911,2024-08-08,410.81,47
2912,2024-08-09,405.96,36
2913,2024-08-14,431.03,13
2914,2024-08-05,404.02,48
2915,2024-08-05,247.03,1
2916,2024-08-06,222.33,9
2917,2024-08-28,322.71,35
2918,2024-08-24,171.55,32
2919,2024-08-10,140.47,37
2920,2024-08-02,211.23,45
2921,2024-08-06,48.82,17
2922,2024-08-16,422.71,7
2923,2024-08-15,377.4,17
2924,2024-08-12,192.95,36
2925,2024-08-26,143.7,2
2926,2024-08-14,78.19,44
2927,2024-08-20,115.5,37
2928,2024-08-21,331.58,12
2929,2024-08-25,156.61,21
2930,2024-08-22,265.01,50
2931,2024-08-24,234.53,6
2932,2024-08-13,314.56,30
2933,2024-08-21,479.17,11
2934,2024-08-21,407.7,22
2935,2024-08-14,323.01,37
2936,2024-08-13,427.47,5
2937,2024-08-03,97.76,15
2938,2024-08-11,172.1,19
2939,2024-08-23,148.39,42
2940,2024-08-13,150.2,29
2941,2024-08-25,434.15,24
2942,2024-08-24,301.72,29
2943,2024-08-14,100.31,2
2944,2024-08-05,369.33,43
2945,2024-08-09,471.41,45
2946,2024-08-24,58.43,11
2947,2024-08-13,69.44,5
2948,2024-08-16,283.25,2
2949,2024-08-25,210.57,49
2950,2024-08-03,69.89,40
2951,2024-08-05,60.47,25
2952,2024-08-10,130.09,48
2953,2024-08-10,232.72,9
2954,2024-08-05,272.84,11
2955,2024-08-01,36.87,23
2956,2024-08-28,459.33,31
2957,2024-08-15,487.99,35
2958,2024-08-09,283.3,9
2959,2024-08-23,278.86,38
2960,2024-08-20,239.14,48
2961,2024-08-21,441.1,28
2962,2024-08-17,327.1,35
2963,2024-09-12,251.19,15
2964,2024-09-26,62.99,20
2965,2024-09-12,217.86,10
2966,2024-09-10,25.07,34
2967,2024-09-27,383.98,9
2968,2024-09-12,157.65,35
2969,2024-09-01,350.13,32
2970,2024-09-25,248.99,1
2971,2024-09-25,226.61,19
2972,2024-09-20,130.98,1
2973,2024-09-18,199.35,27
2974,2024-09-18,229.81,16
2975,2024-09-06,363.17,42
2976,2024-09-13,417.64,15
2977,2024-09-09,58.02,41
2978,2024-09-08,267.97,40
2979,2024-09-26,353.08,18
2980,2024-09-10,331.26,35
2981,2024-09-26,149.03,13
2982,2024-09-28,52.86,9
2983,2024-09-10,72.97,30
2984,2024-09-20,237.33,45
2985,2024-09-20,256.16,21
2986,2024-09-01,93.03,35
2987,2024-09-01,109.25,7
2988,2024-09-10,149.21,46
2989,2024-09-15,369.01,15
2990,2024-09-03,92.33,32
2991,2024-09-07,184.12,20
2992,2024-09-26,403.74,24
2993,2024-09-15,354.53,3
2994,2024-09-11,58.51,49
2995,2024-09-05,46.9,50
2996,2024-09-13,54.26,31
2997,2024-09-06,112.25,17
2998,2024-09-27,203.16,1
2999,2024-09-04,487.81,46
3000,2024-09-08,204.7,29
3001,2024-09-08,374.06,3
3002,2024-09-07,241.2,50
3003,2024-09-04,270.15,14
3004,2024-09-16,206.78,20
3005,2024-09-11,96.13,47
3006,2024-09-02,377.47,36
3007,2024-09-17,78.63,31
3008,2024-09-21,163.43,24
3009,2024-09-02,434.56,14
3010,2024-09-04,133.26,28
3011,2024-09-11,27.23,18
3012,2024-09-19,77.43,16
3013,2024-09-01,485.04,38
3014,2024-09-26,351.56,45
3015,2024-09-20,94.4,50
3016,2024-09-03,139.39,32
3017,2024-09-03,349.25,22
3018,2024-09-25,320.06,4
3019,2024-09-12,329.4,45
3020,2024-09-18,399.9,9
3021,2024-09-16,131.68,36
3022,2024-10-26,448.06,47
3023,2024-10-07,30.25,25
3024,2024-10-12,367.71,17
3025,2024-10-02,252.95,29
3026,2024-10-18,161.46,45
3027,2024-10-16,111.09,12
3028,2024-10-18,186.88,47
3029,2024-10-15,152.16,39
3030,2024-10-28,286.17,5
3031,2024-10-17,94.41,19
3032,2024-10-27,146.41,24
3033,2024-10-15,20.35,41
3034,2024-10-17,201.94,12
3035,2024-10-01,317.47,24
3036,2024-10-25,317.69,21
3037,2024-10-24,50.4,35
3038,2024-10-27,206.0,34
3039,2024-10-22,258.82,36
3040,2024-10-05,314.26,21
3041,2024-10-14,327.63,8
3042,2024-10-04,271.14,5
3043,2024-10-02,420.89,9
3044,2024-10-06,439.28,13
3045,2024-10-04,252.98,7
3046,2024-10-02,294.09,25
3047,2024-10-22,255.16,40
3048,2024-10-23,303.34,4
3049,2024-10-12,125.95,46
3050,2024-10-03,26.28,14
3051,2024-10-21,255.87,6
3052,2024-10-15,404.49,4
3053,2024-10-12,287.85,27
3054,2024-10-27,197.15,46
3055,2024-10-02,415.35,18
3056,2024-10-17,39.51,5
3057,2024-10-27,165.87,14
3058,2024-10-17,66.62,47
3059,2024-10-08,275.2,13
3060,2024-10-07,272.57,16
3061,2024-10-19,320.16,12
3062,2024-10-18,379.61,27
3063,2024-10-24,70.65,41
3064,2024-10-19,191.82,30
3065,2024-10-23,339.32,7
3066,2024-10-06,400.38,36
3067,2024-10-13,262.25,43
3068,2024-10-06,276.27,39
3069,2024-10-15,468.09,21
3070,2024-10-18,495.9,21
3071,2024-10-28,198.43,49
3072,2024-10-21,226.68,47
3073,2024-10-11,312.04,37
3074,2024-10-18,122.69,50
3075,2024-10-18,464.55,17
3076,2024-10-12,481.59,29
3077,2024-10-13,20.09,3
3078,2024-10-10,305.97,34
3079,2024-10-05,496.84,20
3080,2024-10-01,164.16,15
3081,2024-10-07,430.75,2
3082,2024-10-25,414.53,45
3083,2024-10-27,152.46,36
3084,2024-11-18,293.92,37
3085,2024-11-05,65.26,30
3086,2024-11-12,94.93,17
3087,2024-11-12,447.02,16
3088,2024-11-08,143.0,20
3089,2024-11-03,293.83,37
3090,2024-11-07,372.45,47
3091,2024-11-11,400.59,12
3092,2024-11-16,416.34,45
3093,2024-11-23,296.59,7
3094,2024-11-20,328.28,3
3095,2024-11-24,408.0,25
3096,2024-11-03,394.46,50
3097,2024-11-11,187.01,28
3098,2024-11-14,466.52,8
3099,2024-11-28,389.79,48
3100,2024-11-21,427.75,1
3101,2024-11-21,393.16,25
3102,2024-11-02,166.3,3
3103,2024-11-11,279.17,10
3104,2024-11-11,261.15,15
3105,2024-11-05,44.25,47
3106,2024-11-13,486.1,49
3107,2024-11-20,296.12,6
3108,2024-11-08,227.33,26
3109,2024-11-05,83.45,6
3110,2024-11-16,294.29,4
3111,2024-11-18,211.61,6
3112,2024-11-13,260.88,50
3113,2024-11-23,82.58,9
3114,2024-11-16,288.46,32
3115,2024-11-13,333.08,13
3116,2024-11-18,315.68,48
3117,2024-11-17,138.2,5
3118,2024-11-09,392.85,21
3119,2024-11-22,463.59,6
3120,2024-11-04,342.44,28
3121,2024-11-12,187.19,21
3122,2024-11-12,305.06,2
3123,2024-11-25,166.31,23
3124,2024-11-20,414.36,29
3125,2024-11-20,89.99,3
3126,2024-11-27,132.08,44
3127,2024-11-12,94.88,47
3128,2024-11-28,61.19,48
3129,2024-11-02,136.66,40
3130,2024-11-05,437.0,19
3131,2024-11-01,184.77,8
3132,2024-11-10,236.03,2
3133,2024-11-11,120.32,35
3134,2024-11-07,117.82,34
3135,2024-11-25,144.16,31
3136,2024-11-20,370.36,10
3137,2024-11-23,355.4,2
3138,2024-11-13,299.84,43
3139,2024-11-17,40.87,11
3140,2024-11-02,156.33,45
3141,2024-11-20,150.22,30
3142,2024-11-21,473.68,5
3143,2024-11-13,336.98,43
3144,2024-11-28,458.18,24
3145,2024-11-28,71.79,19
3146,2024-11-28,444.03,25
3147,2024-11-08,490.3,33
3148,2024-11-23,67.81,21
3149,2024-11-16,436.05,35
3150,2024-11-03,109.48,33
3151,2024-11-15,289.13,46
3152,2024-11-01,39.08,34
3153,2024-11-10,180.11,26
3154,2024-11-24,95.36,23
3155,2024-11-22,188.92,41
3156,2024-12-08,498.08,33
3157,2024-12-09,409.71,41
3158,2024-12-09,441.77,2
3159,2024-12-18,475.58,15
3160,2024-12-05,184.06,26
3161,2024-12-22,85.89,47
3162,2024-12-13,269.94,44
3163,2024-12-20,438.9,44
3164,2024-12-08,220.32,37
3165,2024-12-05,224.7,20
3166,2024-12-20,178.06,35
3167,2024-12-05,119.24,9
3168,2024-12-19,279.85,13
3169,2024-12-28,86.29,45
3170,2024-12-23,451.35,9
3171,2024-12-14,497.93,50
3172,2024-12-05,334.99,37
3173,2024-12-06,172.4,36
3174,2024-12-18,475.33,8
3175,2024-12-06,172.45,10
3176,2024-12-24,34.15,21
3177,2024-12-14,481.37,20
3178,2024-12-15,377.89,41
3179,2024-12-24,151.42,50
3180,2024-12-07,71.25,12
3181,2024-12-01,385.97,40
3182,2024-12-20,148.09,37
3183,2024-12-20,130.84,15
3184,2024-12-08,349.94,23
3185,2024-12-03,350.31,31
3186,2024-12-05,261.12,39
3187,2024-12-16,361.77,24
3188,2024-12-06,429.02,32
3189,2024-12-16,86.01,13
3190,2024-12-08,35.47,49
3191,2024-12-01,464.21,27
3192,2024-12-08,376.34,13
3193,2024-12-25,118.19,12
3194,2024-12-15,436.22,32
3195,2024-12-23,175.95,30
3196,2024-12-08,225.23,50
3197,2024-12-02,311.81,25
3198,2024-12-24,170.19,40
3199,2024-12-24,294.53,35
3200,2024-12-17,327.87,46
3201,2024-12-26,38.49,7
3202,2024-12-15,239.31,3
3203,2024-12-08,268.98,26
3204,2024-12-24,38.84,25
3205,2024-12-17,387.28,4
3206,2024-12-07,159.77,26
3207,2024-12-10,391.36,19
3208,2024-12-15,99.91,19
3209,2024-12-20,461.14,45
3210,2024-12-17,453.76,30
3211,2024-12-27,330.13,6
3212,2024-12-24,260.32,12
3213,2024-12-25,301.01,45
3214,2024-12-18,84.95,27
